id,1st_name,2nd_name,position,team,prvGWsPtsTrend,web_name,tot_pts,fixtures_played,fixtures_not_played,std_form,form,MeanAbsDev(form),med_form,MedAbsDev(form),std_pts/fixture,avg_pts/fixture,MeanAbsDev(pts/fixture),med_pts/fixture,MedAbsDev(pts/fixture),std_pts/fixture_played,avg_pts/fixture_played,MeanAbsDev(pts/fixture_played),med_pts/fixture_played,MedAbsDev(pts/fixture_played),xPts,fplAdv_nxtGWs,^fplAdv*xPts,defAdv_nxtGWs,^defAdv*xPts,attAdv_nxtGWs,^attAdv*xPts,xPts(avgAdv),#OfMatches_nxtGWs,gw9Pts,gw10Pts,gw11Pts,gw12Pts,gw13Pts,tot_aPts,tot_aPts-xPts(avgAdv),nxtGWsPtsTrend
428,Eric,da Silva Moreira,MID,NFO,~,"Da Silva Moreira (MID, ~)",0,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,0.0,0,0.0,-7,0.0,0.0,5,0,1,0,0,0,1,1.0,~
430,Emmanuel,Dennis,FWD,NFO,~,"Dennis (FWD, ~)",0,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,0.0,0,0.0,-7,0.0,0.0,5,0,0,0,0,0,0,0.0,~
435,Alex,Mighten,MID,NFO,~,"Mighten (MID, ~)",0,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,0.0,0,0.0,-7,0.0,0.0,5,0,0,0,0,0,0,0.0,~
438,Omar,Richards,DEF,NFO,~,"O.Richards (DEF, ~)",0,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,0.0,27,0.0,0,0.0,0.0,5,0,0,0,0,0,0,0.0,~
439,Lewis,O'Brien,MID,NFO,~,"O'Brien (MID, ~)",0,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,0.0,0,0.0,-7,0.0,0.0,5,0,0,0,0,0,0,0.0,~
440,Andrew,Omobamidele,DEF,NFO,~,"Omobamidele (DEF, ~)",0,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,0.0,27,0.0,0,0.0,0.0,5,0,0,0,0,0,0,0.0,~
441,Jonathan,Panzo,DEF,NFO,~,"Panzo (DEF, ~)",0,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,0.0,27,0.0,0,0.0,0.0,5,0,0,0,0,0,0,0.0,~
446,Hwang,Ui-jo,FWD,NFO,~,"Ui-jo (FWD, ~)",0,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,0.0,0,0.0,-7,0.0,0.0,5,0,0,0,0,0,0,0.0,~
448,Joe,Worrall,DEF,NFO,~,"Worrall (DEF, ~)",0,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,0.0,27,0.0,0,0.0,0.0,5,0,0,0,0,0,0,0.0,~
27,Cameron,Archer,FWD,SOU,5↑,"Archer (FWD, 5↑)",21,8,0,3.39934634239519,5.666666666666667,3.1111111111111107,7.0,2.0,3.159806164941134,2.625,2.6875,1.0,0.0,3.159806164941134,2.625,2.6875,1.0,0.0,4.50485338245,-28,4.27050983125,0,0.0,-26,4.27050983125,4.27050983125,5,2,2,2,1,2,9,4.72949016875,4↑
452,Joe,Aribo,MID,SOU,5↑,"Aribo (MID, 5↑)",19,7,1,3.559026084010437,4.0,3.333333333333333,2.0,1.0,2.595067436503337,2.375,1.65625,2.0,0.5,2.602981022612657,2.7142857142857144,1.795918367346939,2.0,0.0,3.37930523172,-28,8.31406716554,0,0.0,-26,8.330278058180001,8.32217261186,5,1,1,2,1,1,6,-2.3221726118599992,2↓
461,Taylor,Harwood-Bellis,DEF,SOU,2↓,"Harwood-Bellis (DEF, 2↓)",14,8,0,3.091206165165235,2.6666666666666665,2.888888888888889,1.0,1.0,2.1065374432940898,1.75,1.4375,1.0,1.0,2.1065374432940898,1.75,1.4375,1.0,1.0,2.31653115635,-28,3.81660483736,-24,3.88144840792,0,0.0,3.84902662264,5,2,6,0,1,1,10,6.15097337736,4↑
623,Mateus Gonçalo,Espanha Fernandes,MID,SOU,1↓,"M.Fernandes (MID, 1↓)",14,7,1,1.8856180831641267,2.333333333333333,1.777777777777778,1.0,0.0,1.479019945774904,1.75,1.1875,1.0,0.5,1.4142135623730951,2.0,1.1428571428571428,1.0,0.0,2.11051982677,-28,4.04355733429,0,0.0,-26,4.05976822693,4.05166278061,5,2,2,2,7,2,15,10.94833721939,5↑
474,Sugawara,Yukinari,DEF,SOU,4↑,"Sugawara (DEF, 4↑)",19,8,0,2.160246899469287,2.0,2.0,1.0,1.0,2.2325713874364688,2.375,1.8125,1.5,0.5,2.2325713874364688,2.375,1.8125,1.5,0.5,2.14323725422,-28,6.17881224993,-24,6.21123403522,0,0.0,6.19502314258,5,0,4,1,1,2,8,1.8049768574199998,2↑
14,Aaron,Ramsdale,GKP,SOU,1↓,"Ramsdale (GKP, 1↓)",13,6,2,0.4714045207910317,1.6666666666666667,0.4444444444444444,2.0,0.0,1.1110243021644486,1.625,0.96875,2.0,1.0,0.6871842709362768,2.1666666666666665,0.5555555555555555,2.0,0.5,1.6507514162,-28,8.08711466861,-24,8.15195823917,0,0.0,8.11953645389,5,4,9,0,0,0,13,4.8804635461100006,4↑
518,Flynn,Downes,MID,SOU,~,"Downes (MID, ~)",13,8,0,0.4714045207910317,1.6666666666666667,0.4444444444444444,2.0,0.0,0.4841229182759271,1.625,0.46875,2.0,0.0,0.4841229182759271,1.625,0.46875,2.0,0.0,1.6507514162,-28,8.5410196625,0,0.0,-26,8.5410196625,8.5410196625,5,1,3,0,2,6,12,3.4589803375,3↑
476,Kyle,Walker-Peters,DEF,SOU,3↑,"Walker-Peters (DEF, 3↑)",10,6,2,1.8856180831641267,1.3333333333333333,1.777777777777778,0.0,0.0,1.299038105676658,1.25,1.0625,1.0,1.0,1.247219128924647,1.6666666666666667,1.0,1.5,0.5,1.3015028324,-28,3.81660483736,-24,3.88144840792,0,0.0,3.84902662264,5,2,9,0,1,1,13,9.15097337736,5↑
467,Ryan,Manning,DEF,SOU,3↑,"Manning (DEF, 3↑)",4,2,6,1.247219128924647,1.3333333333333333,1.111111111111111,1.0,1.0,1.0,0.5,0.75,0.0,0.0,1.0,2.0,1.0,2.0,1.0,1.01502832396,-28,0.0,-24,0.0,0,0.0,0.0,5,2,1,1,0,2,6,6.0,4↑
608,Tyler,Dibling,MID,SOU,1↓,"Dibling (MID, 1↓)",19,8,0,0.0,1.0,0.0,1.0,0.0,3.276335605520289,2.375,2.15625,1.0,0.0,3.276335605520289,2.375,2.15625,1.0,0.0,1.52520326547,-28,4.27050983125,0,0.0,-26,4.27050983125,4.27050983125,5,1,0,1,2,1,5,0.72949016875,~
475,Charlie,Taylor,DEF,SOU,~,"Taylor (DEF, ~)",5,5,3,0.0,1.0,0.0,1.0,0.0,0.4841229182759271,0.625,0.46875,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.85676274578,-28,4.27050983125,-24,4.27050983125,0,0.0,4.27050983125,5,0,0,0,0,0,0,-4.27050983125,4↓
455,Jan,Bednarek,DEF,SOU,~,"Bednarek (DEF, ~)",9,8,0,0.4714045207910317,0.6666666666666666,0.4444444444444445,1.0,0.0,0.5994789404140899,1.125,0.4375,1.0,0.0,0.5994789404140899,1.125,0.4375,1.0,0.0,0.84173442182,-28,4.27050983125,-24,4.27050983125,0,0.0,4.27050983125,5,2,5,1,0,0,8,3.72949016875,3↑
473,Ross,Stewart,FWD,SOU,~,"Stewart (FWD, ~)",3,4,4,0.4714045207910317,0.6666666666666666,0.4444444444444445,1.0,0.0,0.4841229182759271,0.375,0.46875,0.0,0.0,0.4330127018922193,0.75,0.375,1.0,0.0,0.55525991339,-28,0.0,0,0.0,-26,0.0,0.0,5,0,0,0,0,0,0,0.0,~
470,Paul,Onuachu,FWD,SOU,~,"Onuachu (FWD, ~)",2,2,6,0.4714045207910317,0.6666666666666666,0.4444444444444445,1.0,0.0,0.4330127018922193,0.25,0.375,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.50751416198,-28,0.0,0,0.0,-26,0.0,0.0,5,1,0,1,1,0,3,3.0,3↑
584,Ben,Brereton Díaz,MID,SOU,~,"Brereton Díaz (MID, ~)",9,6,2,0.4714045207910317,0.3333333333333333,0.4444444444444444,0.0,0.0,0.7806247497997998,1.125,0.65625,1.0,1.0,0.5,1.5,0.5,1.5,0.5,0.63572309224,-28,3.81660483736,0,0.0,-26,3.84902662264,3.83281573,5,0,0,1,0,1,2,-1.83281573,2↓
453,Adam,Armstrong,FWD,SOU,~,"Armstrong (FWD, ~)",6,5,3,0.4714045207910317,0.3333333333333333,0.4444444444444444,0.0,0.0,0.6614378277661477,0.75,0.5625,1.0,0.5,0.4000000000000001,1.2,0.3199999999999999,1.0,0.0,0.49248583802,-28,4.04355733429,0,0.0,-26,4.05976822693,4.05166278061,5,0,7,2,7,5,21,16.948337219389998,6↑
471,Will,Smallbone,MID,SOU,~,"Smallbone (MID, ~)",6,4,4,0.4714045207910317,0.3333333333333333,0.4444444444444445,0.0,0.0,0.82915619758885,0.75,0.75,0.5,0.5,0.5,1.5,0.5,1.5,0.5,0.49248583802,-28,1.90830241868,0,0.0,-26,1.92451331132,1.916407865,5,0,0,0,0,0,0,-1.916407865,2↓
188,Lesley,Ugochukwu,MID,SOU,~,"Ugochukwu (MID, ~)",4,3,5,0.4714045207910317,0.3333333333333333,0.4444444444444444,0.0,0.0,0.7071067811865476,0.5,0.625,0.0,0.0,0.4714045207910317,1.3333333333333333,0.4444444444444444,1.0,0.0,0.39699433521,-28,0.0,0,0.0,-26,0.0,0.0,5,0,1,0,1,0,2,2.0,2↑
462,Kamaldeen,Sulemana,MID,SOU,~,"Kamaldeen (MID, ~)",1,1,7,0.4714045207910317,0.3333333333333333,0.4444444444444445,0.0,0.0,0.3307189138830738,0.125,0.21875,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.25375708099,-28,0.0,0,0.0,-26,0.0,0.0,5,1,0,0,0,1,2,2.0,2↑
515,Maxwel,Cornet,MID,SOU,~,"Cornet (MID, ~)",1,2,6,0.4714045207910317,0.3333333333333333,0.4444444444444444,0.0,0.0,0.3307189138830738,0.125,0.21875,0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.25375708099,-28,0.0,0,0.0,-26,0.0,0.0,5,0,0,0,0,0,0,0.0,~
463,Adam,Lallana,MID,SOU,~,"Lallana (MID, ~)",9,4,4,0.0,0.0,0.0,0.0,0.0,1.6909686573085854,1.125,1.4375,0.0,0.0,1.7853571071357126,2.25,1.75,2.5,1.5,0.42971176266,-28,0.0,0,0.0,-26,0.0,0.0,5,0,1,1,0,0,2,2.0,2↑
469,Alex,McCarthy,GKP,SOU,~,"McCarthy (GKP, ~)",6,2,6,0.0,0.0,0.0,0.0,0.0,1.3919410907075054,0.75,1.125,0.0,0.0,1.0,3.0,1.0,3.0,1.0,0.28647450844,-28,0.0,-24,0.0,0,0.0,0.0,5,0,0,0,3,0,3,3.0,3↑
472,Jack,Stephens,DEF,SOU,~,"Stephens (DEF, ~)",2,4,4,0.0,0.0,0.0,0.0,0.0,1.0897247358851685,0.25,0.8125,0.0,0.5,1.5,0.5,1.25,1.0,0.5,0.09549150281,-28,-0.2269524969599999,-24,-0.19453071168,0,0.0,-0.21074160432,5,2,6,0,0,4,12,12.21074160432,6↑
450,Carlos,Alcaraz Durán,MID,SOU,~,"Alcaraz (MID, ~)",1,1,7,0.0,0.0,0.0,0.0,0.0,0.3307189138830738,0.125,0.21875,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.04774575141,-28,0.0,0,0.0,-26,0.0,0.0,5,0,0,0,0,0,0,0.0,~
451,Samuel,Amo-Ameyaw,MID,SOU,~,"Amo-Ameyaw (MID, ~)",1,1,7,0.0,0.0,0.0,0.0,0.0,0.3307189138830738,0.125,0.21875,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.04774575141,-28,0.0,0,0.0,-26,0.0,0.0,5,0,0,0,0,0,0,0.0,~
459,Samuel,Edozie,MID,SOU,~,"Edozie (MID, ~)",1,2,6,0.0,0.0,0.0,0.0,0.0,0.3307189138830738,0.125,0.21875,0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.04774575141,-28,0.0,0,0.0,-26,0.0,0.0,5,0,0,0,0,0,0,0.0,~
454,Gavin,Bazunu,GKP,SOU,~,"Bazunu (GKP, ~)",0,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-28,0.0,-24,0.0,0,0.0,0.0,5,0,0,0,0,0,0,0.0,~
456,Armel,Bella-Kotchap,DEF,SOU,~,"Bella-Kotchap (DEF, ~)",0,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-28,0.0,-24,0.0,0,0.0,0.0,5,0,0,0,0,0,0,0.0,~
457,James,Bree,DEF,SOU,~,"Bree (DEF, ~)",0,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-28,0.0,-24,0.0,0,0.0,0.0,5,1,0,0,0,0,1,1.0,~
458,Shea,Charles,MID,SOU,~,"Charles (MID, ~)",0,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-28,0.0,0,0.0,-26,0.0,0.0,5,0,0,0,0,0,0,0.0,~
460,Ronnie,Edwards,DEF,SOU,~,"Edwards (DEF, ~)",0,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-28,0.0,-24,0.0,0,0.0,0.0,5,0,0,0,0,0,0,0.0,~
464,Juan,Larios López,DEF,SOU,~,"Larios (DEF, ~)",0,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-28,0.0,-24,0.0,0,0.0,0.0,5,0,0,0,0,0,0,0.0,~
465,Mateusz,Lis,GKP,SOU,~,"Lis (GKP, ~)",0,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-28,0.0,-24,0.0,0,0.0,0.0,5,0,0,0,0,0,0,0.0,~
466,Joe,Lumley,GKP,SOU,~,"Lumley (GKP, ~)",0,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-28,0.0,-24,0.0,0,0.0,0.0,5,0,0,0,0,3,3,3.0,3↑
468,Sékou,Mara,FWD,SOU,~,"Mara (FWD, ~)",0,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-28,0.0,0,0.0,-26,0.0,0.0,5,0,0,0,0,0,0,0.0,~
477,Nathan,Wood-Gordon,DEF,SOU,~,"Wood (DEF, ~)",0,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-28,0.0,-24,0.0,0,0.0,0.0,5,0,0,0,0,0,0,0.0,~
397,Ryan,Fraser,MID,SOU,2↓,"Fraser (MID, 2↓)",1,4,4,1.247219128924647,-0.3333333333333333,1.111111111111111,0.0,1.0,0.927024810886958,0.125,0.65625,0.0,0.5,1.299038105676658,0.25,1.125,1.0,0.0,-0.15826557818,-28,-0.2269524969599999,0,0.0,-26,-0.21074160432,-0.21884705064,5,0,0,0,2,1,3,3.21884705064,3↑
492,Dejan,Kulusevski,MID,TOT,2↑,"Kulusevski (MID, 2↑)",33,8,0,4.320493798938574,7.0,4.0,9.0,2.0,3.75624480032918,4.125,3.40625,2.0,1.0,3.75624480032918,4.125,3.40625,2.0,1.0,5.90184771766,22,8.89765930056,0,0.0,23,8.913870193200001,8.90576474688,5,1,5,2,6,1,15,6.094235253120001,4↑
491,Brennan,Johnson,MID,TOT,5↓,"Johnson (MID, 5↓)",38,8,0,3.6817870057290873,6.666666666666667,3.1111111111111107,7.0,4.0,3.072051431861127,4.75,2.6875,3.5,1.5,3.072051431861127,4.75,2.6875,3.5,1.5,5.9345651451,22,15.48174386645,0,0.0,23,15.506060205410002,15.49390203593,5,1,8,2,6,10,27,11.50609796407,6↑
494,James,Maddison,MID,TOT,4↓,"Maddison (MID, 4↓)",43,8,0,3.0912061651652345,5.666666666666667,2.8888888888888893,4.0,1.0,3.603383826349893,5.375,2.96875,4.5,2.0,3.603383826349893,5.375,2.96875,4.5,2.0,5.55525991339,22,19.93057351674,0,0.0,23,19.96299530201,19.94678440938,5,2,6,1,16,2,27,7.053215590619999,5↑
506,Micky,van de Ven,DEF,TOT,4↓,"Van de Ven (DEF, 4↓)",26,7,1,4.714045207910317,4.333333333333333,4.444444444444444,1.0,0.0,3.960744879438715,3.25,3.375,1.0,0.5,4.025429372458677,3.7142857142857135,3.591836734693878,1.0,0.0,3.91953682115,22,4.44882965029,10,4.35156429445,0,0.0,4.40019697237,5,1,0,0,0,0,1,-3.40019697237,3↓
82,Dominic,Solanke-Mitchell,FWD,TOT,3↓,"Solanke (FWD, 3↓)",23,6,2,1.699673171197595,4.333333333333333,1.5555555555555556,5.0,1.0,2.315032397181517,2.875,2.09375,2.0,2.0,1.8633899812498247,3.8333333333333335,1.8333333333333333,3.5,1.5,3.77629956693,22,9.25429893861,0,0.0,23,9.2867207239,9.27050983126,5,2,16,2,5,0,25,15.72949016874,6↑
482,Yves,Bissouma,MID,TOT,5↑,"Bissouma (MID, 5↑)",21,5,3,4.496912521077348,3.6666666666666665,4.222222222222222,1.0,1.0,3.998046397929869,2.625,3.4375,0.5,0.5,4.354308211415448,4.2,4.24,1.0,1.0,3.26878540495,22,2.31357473464,0,0.0,23,2.32168018096,2.3176274578,5,2,1,1,2,2,8,5.6823725421999995,4↑
498,Cristian,Romero,DEF,TOT,1↓,"Romero (DEF, 1↓)",30,8,0,2.160246899469287,3.0,2.0,2.0,1.0,4.14578098794425,3.75,3.125,2.0,0.5,4.14578098794425,3.75,3.125,2.0,0.5,3.28647450844,22,8.71933948154,10,8.6220741257,0,0.0,8.67070680362,5,2,1,1,0,0,4,-4.67070680362,4↓
508,Guglielmo,Vicario,GKP,TOT,2↓,"Vicario (GKP, 2↓)",23,8,0,2.160246899469287,3.0,2.0,2.0,1.0,1.899835519196333,2.875,1.59375,2.0,1.0,1.899835519196333,2.875,1.59375,2.0,1.0,2.95225424859,22,8.89765930056,10,8.70312858888,0,0.0,8.80039394472,5,3,2,1,8,0,14,5.19960605528,4↑
499,Pape Matar,Sarr,MID,TOT,1↑,"P.M.Sarr (MID, 1↑)",14,8,0,1.4142135623730951,3.0,1.3333333333333333,4.0,0.0,1.3919410907075054,1.75,1.1875,1.0,0.5,1.3919410907075054,1.75,1.1875,1.0,0.5,2.52254248594,22,4.44882965029,0,0.0,23,4.4569350966,4.45288237344,5,1,2,2,2,2,9,4.54711762656,4↑
509,Timo,Werner,MID,TOT,3↓,"Werner (MID, 3↓)",12,6,2,1.632993161855452,3.0,1.3333333333333333,3.0,2.0,1.5811388300841898,1.5,1.25,1.0,0.5,1.5275252316519468,2.0,1.3333333333333333,1.0,0.0,2.42705098312,22,4.44882965029,0,0.0,23,4.4569350966,4.45288237344,5,1,0,1,4,7,13,8.54711762656,5↑
503,Son,Heung-min,MID,TOT,2↑,"Son (MID, 2↑)",41,6,2,3.771236166328253,2.6666666666666665,3.555555555555556,0.0,0.0,5.325352101035199,5.125,4.65625,2.5,2.5,5.112620550059322,6.833333333333333,4.5,5.5,3.5,3.60566644432,22,11.56787367325,0,0.0,23,11.60840090486,11.58813728906,5,0,4,2,6,2,14,2.4118627109399995,2↑
495,Pedro,Porro,DEF,TOT,1↓,"Pedro Porro (DEF, 1↓)",28,8,0,1.699673171197595,2.6666666666666665,1.5555555555555554,2.0,1.0,2.692582403567252,3.5,2.375,2.0,1.0,2.692582403567252,3.5,2.375,2.0,1.0,2.98497167604,22,8.89765930056,10,8.70312858888,0,0.0,8.80039394472,5,2,1,4,14,2,23,14.19960605528,6↑
505,Destiny,Udogie,DEF,TOT,3↑,"Udogie (DEF, 3↑)",18,8,0,2.160246899469287,2.0,2.0,1.0,1.0,1.984313483298443,2.25,1.625,1.5,0.5,1.984313483298443,2.25,1.625,1.5,0.5,2.09549150281,22,6.5840845658900005,10,6.48681921006,0,0.0,6.53545188798,5,2,2,1,6,2,13,6.46454811202,4↑
480,Rodrigo,Bentancur,MID,TOT,1↓,"Bentancur (MID, 1↓)",10,7,1,0.816496580927726,2.0,0.6666666666666666,2.0,1.0,0.9682458365518544,1.25,0.8125,1.0,1.0,0.9035079029052512,1.4285714285714286,0.7755102040816325,1.0,1.0,1.71352549156,22,4.62714946931,0,0.0,23,4.64336036195,4.63525491563,5,1,1,7,0,0,9,4.36474508437,4↑
610,Mikey,Moore,MID,TOT,~,"Moore (MID, ~)",3,3,5,0.4714045207910317,0.6666666666666666,0.4444444444444445,1.0,0.0,0.4841229182759271,0.375,0.46875,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.55525991339,22,0.0,0,0.0,23,0.0,0.0,5,2,0,0,0,0,2,2.0,2↑
481,Lucas,Bergvall,MID,TOT,~,"Bergvall (MID, ~)",5,5,3,0.4714045207910317,0.3333333333333333,0.4444444444444444,0.0,0.0,0.4841229182759271,0.625,0.46875,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.44474008661,22,4.27050983125,0,0.0,23,4.27050983125,4.27050983125,5,0,0,0,1,1,2,-2.27050983125,2↓
489,Archie,Gray,MID,TOT,~,"Gray (MID, ~)",4,4,4,0.4714045207910317,0.3333333333333333,0.4444444444444445,0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.0,1.0,0.0,1.0,0.0,0.39699433521,22,2.31357473464,0,0.0,23,2.32168018096,2.3176274578,5,0,1,0,0,1,2,-0.3176274578,~
497,Richarlison,de Andrade,FWD,TOT,~,"Richarlison (FWD, ~)",3,3,5,0.4714045207910317,0.3333333333333333,0.4444444444444445,0.0,0.0,0.4841229182759271,0.375,0.46875,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.3492485838,22,0.0,0,0.0,23,0.0,0.0,5,0,4,0,0,0,4,4.0,3↑
486,Radu,Drăgușin,DEF,TOT,~,"Dragusin (DEF, ~)",2,2,6,0.4714045207910317,0.3333333333333333,0.4444444444444444,0.0,0.0,0.4330127018922193,0.25,0.375,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.3015028324,22,0.0,10,0.0,0,0.0,0.0,5,0,2,1,6,2,11,11.0,5↑
612,Wilson,Odobert,MID,TOT,~,"Odobert (MID, ~)",6,3,5,0.0,0.0,0.0,0.0,0.0,1.0897247358851685,0.75,0.9375,0.0,0.0,0.816496580927726,2.0,0.6666666666666666,2.0,1.0,0.28647450844,22,0.0,0,0.0,23,0.0,0.0,5,0,0,0,0,0,0,0.0,~
504,Djed,Spence,DEF,TOT,~,"Spence (DEF, ~)",2,3,5,0.0,0.0,0.0,0.0,0.0,0.4330127018922193,0.25,0.375,0.0,0.0,0.4714045207910317,0.6666666666666666,0.4444444444444445,1.0,0.0,0.09549150281,22,0.0,10,0.0,0,0.0,0.0,5,0,0,0,1,0,1,1.0,~
478,Ashley,Phillips,DEF,TOT,~,"A.Phillips (DEF, ~)",0,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,0.0,10,0.0,0,0.0,0.0,5,0,0,0,0,0,0,0.0,~
479,Brandon,Austin,GKP,TOT,~,"Austin (GKP, ~)",0,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,0.0,10,0.0,0,0.0,0.0,5,0,0,0,0,0,0,0.0,~
483,Bryan,Gil Salvatierra,MID,TOT,~,"Bryan (MID, ~)",0,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,0.0,0,0.0,23,0.0,0.0,5,0,0,0,0,0,0,0.0,~
484,Ben,Davies,DEF,TOT,~,"Davies (DEF, ~)",0,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,0.0,10,0.0,0,0.0,0.0,5,0,1,0,6,2,9,9.0,5↑
485,Alfie,Devine,MID,TOT,~,"Devine (MID, ~)",0,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,0.0,0,0.0,23,0.0,0.0,5,0,0,0,0,0,0,0.0,~
487,Emerson,Leite de Souza Junior,DEF,TOT,~,"E.Royal (DEF, ~)",0,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,0.0,10,0.0,0,0.0,0.0,5,0,0,0,0,0,0,0.0,~
488,Fraser,Forster,GKP,TOT,~,"Forster (GKP, ~)",0,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,0.0,10,0.0,0,0.0,0.0,5,0,0,0,0,3,3,3.0,3↑
490,Pierre-Emile,Højbjerg,MID,TOT,~,"Højbjerg (MID, ~)",0,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,0.0,0,0.0,23,0.0,0.0,5,0,0,0,0,0,0,0.0,~
493,Giovani,Lo Celso,MID,TOT,~,"Lo Celso (MID, ~)",0,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,0.0,0,0.0,23,0.0,0.0,5,0,0,0,0,0,0,0.0,~
496,Sergio,Reguilón,DEF,TOT,~,"Reguilón (DEF, ~)",0,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,0.0,10,0.0,0,0.0,0.0,5,0,0,0,0,0,0,0.0,~
500,Dane,Scarlett,FWD,TOT,~,"Scarlett (FWD, ~)",0,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,0.0,0,0.0,23,0.0,0.0,5,0,0,0,0,0,0,0.0,~
502,Manor,Solomon,MID,TOT,~,"Solomon (MID, ~)",0,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,0.0,0,0.0,23,0.0,0.0,5,0,0,0,0,0,0,0.0,~
