id,1st_name,2nd_name,position,team,prvGWsPtsTrend,web_name,tot_pts,fxtrs_plyd,fxtrs_not_plyd,med_form,MedAbsDev(form),form,MeanAbsDev(form),StdDev(form),med_pts/fxtr,MedAbsDev(pts/fxtr),avg_pts/fxtr,MeanAbsDev(pts/fxtr),StdDev(pts/fxtr),med_pts/fxtr_plyd,MedAbsDev(pts/fxtr_plyd),avg_pts/fxtr_plyd,MeanAbsDev(pts/fxtr_plyd),StdDev(pts/fxtr_plyd),fplAdv_nxtGWs,xPts(fplAdv),defAdv_nxtGWs,xPts(defAdv),attAdv_nxtGWs,xPts(attAdv),xPts(avgAdv),#OfMatches_nxtGWs,gw16Pts,tot_aPts,tot_aPts-xPts(avgAdv),nxtGWsPtsTrend
86,Kristoffer,Ajer,DEF,BRE,~,"Ajer (DEF, ~)",7,8,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4666666666666667,0.6222222222222222,0.7180219742846006,1.0,1.0,0.875,0.65625,0.7806247497997998,-4,0.0,-8,0.0,0,0.0,0.0,1,1,1,1.0,~
97,Yunus Emre,Konak,MID,BRE,~,"Konak (MID, ~)",4,4,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2666666666666666,0.3911111111111111,0.4422166387140533,1.0,0.0,1.0,0.0,0.0,-4,0.0,0,0.0,1,0.0,0.0,1,0,0,0.0,~
102,Frank,Onyeka,MID,BRE,~,"Onyeka (MID, ~)",2,2,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1333333333333333,0.2311111111111111,0.3399346342395189,1.0,0.0,1.0,0.0,0.0,-4,0.0,0,0.0,1,0.0,0.0,1,0,0,0.0,~
602,Ryan,Trevitt,MID,BRE,~,"Trevitt (MID, ~)",1,1,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0666666666666666,0.1244444444444444,0.2494438257849294,1.0,0.0,1.0,0.0,0.0,-4,0.0,0,0.0,1,0.0,0.0,1,0,0,0.0,~
87,Ethan,Brierley,MID,BRE,~,"Brierley (MID, ~)",0,0,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4,0.0,0,0.0,1,0.0,0.0,1,0,0,0.0,~
90,Josh,Dasilva,MID,BRE,~,"Dasilva (MID, ~)",0,0,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4,0.0,0,0.0,1,0.0,0.0,1,0,0,0.0,~
92,Rico,Henry,DEF,BRE,~,"Henry (DEF, ~)",0,0,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4,0.0,-8,0.0,0,0.0,0.0,1,0,0,0.0,~
93,Aaron,Hickey,DEF,BRE,~,"Hickey (DEF, ~)",0,0,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4,0.0,-8,0.0,0,0.0,0.0,1,0,0,0.0,~
96,Kim,Ji-soo,DEF,BRE,~,"Ji-soo (DEF, ~)",0,0,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4,0.0,-8,0.0,0,0.0,0.0,1,0,0,0.0,~
103,Myles,Peart-Harris,MID,BRE,~,"Peart-Harris (MID, ~)",0,0,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4,0.0,0,0.0,1,0.0,0.0,1,0,0,0.0,~
108,Ivan,Toney,FWD,BRE,~,"Toney (FWD, ~)",0,0,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4,0.0,0,0.0,1,0.0,0.0,1,0,0,0.0,~
109,Hákon,Valdimarsson,GKP,BRE,~,"Valdimarsson (GKP, ~)",0,0,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4,0.0,-8,0.0,0,0.0,0.0,1,0,0,0.0,~
112,Mathias,Jorgensen,DEF,BRE,~,"Zanka (DEF, ~)",0,0,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4,0.0,-8,0.0,0,0.0,0.0,1,0,0,0.0,~
634,Gustavo,Nunes Fernandes Gomes,MID,BRE,~,"G.Nunes (MID, ~)",0,0,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4,0.0,0,0.0,1,0.0,0.0,1,0,0,0.0,~
649,Jayden,Meghoma,DEF,BRE,~,"Meghoma (DEF, ~)",0,0,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4,0.0,-8,0.0,0,0.0,0.0,1,1,1,1.0,~
661,Tony,Yogane,MID,BRE,~,"Yogane (MID, ~)",0,0,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4,0.0,0,0.0,1,0.0,0.0,1,0,0,0.0,~
182,Cole,Palmer,MID,CHE,5↑,"Palmer (MID, 5↑)",125,15,0,10.5,5.5,10.25,5.75,6.179603547154137,6.0,4.0,8.333333333333334,5.644444444444445,6.886379471262255,6.0,4.0,8.333333333333334,5.644444444444445,6.886379471262255,4,7.777777777777778,0,0.0,8,9.555555555555555,8.66666666667,1,3,3,-5.66666666667,4↓
168,Enzo,Fernández,MID,CHE,4↑,"Enzo (MID, 4↑)",54,14,1,9.0,1.5,8.75,1.875,2.48746859276655,2.0,1.0,3.6,2.8,3.479463560186637,2.0,1.0,3.857142857142857,2.816326530612245,3.46115469702449,4,2.4444444444444446,0,0.0,8,2.888888888888889,2.66666666667,1,5,5,2.33333333333,2↑
386,Jadon,Sancho,MID,CHE,4↑,"Sancho (MID, 4↑)",37,9,6,4.5,2.5,4.5,2.5,2.692582403567252,1.0,1.0,2.466666666666667,2.426666666666668,2.94089933334837,3.0,2.0,4.111111111111111,2.3703703703703702,2.7666443551086077,4,1.4444444444444444,0,0.0,8,1.8888888888888888,1.66666666667,1,2,2,0.3333333333299999,~
180,Nicolas,Jackson,FWD,CHE,4↓,"N.Jackson (FWD, 4↓)",80,14,1,4.0,3.0,5.0,4.0,4.58257569495584,5.0,3.0,5.333333333333333,3.688888888888889,4.511713150850301,5.5,3.5,5.714285714285714,3.571428571428572,4.43087497693452,4,6.333333333333333,0,0.0,8,7.666666666666666,7.0,1,9,9,2.0,2↑
177,Noni,Madueke,MID,CHE,3↓,"Madueke (MID, 3↓)",69,14,1,3.0,1.0,5.0,4.0,4.69041575982343,3.0,2.0,4.6,3.946666666666667,5.339163480046913,3.0,1.5,4.928571428571429,4.040816326530613,5.378054424023162,4,3.888888888888889,0,0.0,8,4.777777777777778,4.33333333333,1,6,6,1.6666666666700003,2↑
163,Marc,Cucurella Saseta,DEF,CHE,2↑,"Cucurella (DEF, 2↑)",37,14,1,3.0,1.0,4.75,3.125,3.6996621467371855,2.0,1.0,2.466666666666667,2.017777777777778,2.777688887466621,2.0,1.0,2.642857142857143,2.061224489795918,2.7930306851453075,4,2.4444444444444446,-1,1.8888888888888888,0,0.0,2.16666666667,1,5,5,2.83333333333,3↑
157,Moisés,Caicedo Corozo,MID,CHE,3↑,"Caicedo (MID, 3↑)",47,15,0,2.5,0.5,3.0,1.0,1.224744871391589,2.0,1.0,3.1333333333333333,1.662222222222222,2.124983660067897,2.0,1.0,3.1333333333333333,1.662222222222222,2.124983660067897,4,2.4444444444444446,0,0.0,8,2.888888888888889,2.66666666667,1,2,2,-0.6666666666699999,~
621,João,Félix Sequeira,MID,CHE,~,"João Félix (MID, ~)",18,9,6,2.0,1.5,2.25,1.75,1.920286436967152,0.0,0.0,1.2,1.3866666666666665,1.8690461025168248,1.0,1.0,2.0,1.7777777777777777,2.0548046676563256,4,0.0,0,0.0,8,0.0,0.0,1,0,0,0.0,~
162,Levi,Colwill,DEF,CHE,~,"Colwill (DEF, ~)",33,14,1,1.5,1.0,2.25,1.875,2.277608394786075,1.0,1.0,2.2,1.5199999999999998,2.006655592438988,1.5,0.5,2.357142857142857,1.5612244897959189,1.9859198249225487,4,1.4444444444444444,-1,0.8888888888888888,0,0.0,1.16666666667,1,2,2,0.8333333333299999,~
181,Christopher,Nkunku,MID,CHE,~,"Nkunku (MID, ~)",31,14,1,1.0,0.0,4.0,4.5,5.196152422706632,1.0,0.0,2.066666666666667,2.1155555555555554,3.315954697452237,1.0,0.0,2.2142857142857144,2.224489795918368,3.384387925852038,4,1.0,0,0.0,8,1.0,1.0,1,1,1,0.0,~
171,Malo,Gusto,DEF,CHE,~,"Gusto (DEF, ~)",18,12,3,1.0,0.5,1.75,1.625,1.920286436967152,1.0,1.0,1.2,0.9333333333333332,1.2754084313139329,1.0,1.0,1.5,0.9166666666666666,1.2583057392117916,4,1.4444444444444444,-1,0.8888888888888888,0,0.0,1.16666666667,1,2,2,0.8333333333299999,~
153,Benoît,Badiashile,DEF,CHE,~,"B.Badiashile (DEF, ~)",5,4,11,1.0,0.5,1.0,0.5,0.7071067811865476,0.0,0.0,0.3333333333333333,0.4888888888888887,0.5962847939999438,1.0,0.0,1.25,0.375,0.4330127018922193,4,0.0,-1,0.0,0,0.0,0.0,1,0,0,0.0,~
185,Robert,Sánchez,GKP,CHE,2↓,"Sánchez (GKP, 2↓)",52,14,1,0.5,0.5,2.0,2.5,2.9154759474226504,2.0,1.0,3.466666666666667,2.9511111111111115,4.014418457953226,2.0,1.0,3.7142857142857135,3.0204081632653064,4.043134770881402,4,2.4444444444444446,-1,1.8888888888888888,0,0.0,2.16666666667,1,3,3,0.8333333333300001,~
560,Pedro,Lomba Neto,MID,CHE,~,"Neto (MID, ~)",29,13,2,0.5,0.5,1.0,1.0,1.224744871391589,1.0,1.0,1.9333333333333331,1.777777777777778,2.3795424396766327,1.0,1.0,2.230769230769231,1.857988165680473,2.422771653542096,4,1.4444444444444444,0,0.0,8,1.8888888888888888,1.66666666667,1,0,0,-1.66666666667,2↓
189,Wesley,Fofana,DEF,CHE,1↓,"W.Fofana (DEF, 1↓)",19,12,3,0.5,0.5,0.75,0.75,0.82915619758885,1.0,1.0,1.2666666666666666,1.0577777777777777,1.6918103387266026,1.0,0.5,1.5833333333333333,1.111111111111111,1.753963764987433,4,1.4444444444444444,-1,0.8888888888888888,0,0.0,1.16666666667,1,0,0,-1.16666666667,1↓
184,Renato,Palma Veiga,MID,CHE,~,"Renato Veiga (MID, ~)",7,7,8,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.4666666666666667,0.56,0.618241233033047,1.0,0.0,1.0,0.2857142857142857,0.5345224838248488,4,0.0,0,0.0,8,0.0,0.0,1,0,0,0.0,~
166,Kiernan,Dewsbury-Hall,MID,CHE,~,"Dewsbury-Hall (MID, ~)",5,5,10,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.3333333333333333,0.4444444444444443,0.4714045207910317,1.0,0.0,1.0,0.0,0.0,4,0.0,0,0.0,8,0.0,0.0,1,0,0,0.0,~
167,Axel,Disasi,DEF,CHE,~,"Disasi (DEF, ~)",15,3,12,0.0,0.0,2.0,3.0,3.4641016151377544,0.0,0.0,1.0,1.6,2.3944379994757297,6.0,2.0,5.0,2.6666666666666665,2.943920288775949,4,0.0,-1,0.0,0,0.0,0.0,1,0,0,0.0,~
174,Roméo,Lavia,MID,CHE,~,"Lavia (MID, ~)",15,9,6,0.0,0.0,0.75,1.125,1.299038105676658,0.0,0.0,1.0,1.0666666666666669,1.2649110640673518,2.0,1.0,1.6666666666666667,1.037037037037037,1.247219128924647,4,0.0,0,0.0,8,0.0,0.0,1,0,0,0.0,~
581,Filip,Jørgensen,GKP,CHE,~,"Jørgensen (GKP, ~)",3,1,14,0.0,0.0,0.75,1.125,1.299038105676658,0.0,0.0,0.2,0.3733333333333334,0.7483314773547879,3.0,0.0,3.0,0.0,0.0,4,0.0,-1,0.0,0,0.0,0.0,1,0,0,0.0,~
187,Tosin,Adarabioyo,DEF,CHE,~,"Tosin (DEF, ~)",9,5,10,0.0,0.0,0.5,0.75,0.8660254037844386,0.0,0.0,0.6,1.0133333333333332,1.5832456116050555,1.0,1.0,1.8,1.7599999999999998,2.3151673805580453,4,0.0,-1,0.0,0,0.0,0.0,1,2,2,2.0,2↑
179,Mykhailo,Mudryk,MID,CHE,~,"Mudryk (MID, ~)",7,7,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4666666666666667,0.4977777777777777,0.4988876515698587,1.0,0.0,1.0,0.0,0.0,4,0.0,0,0.0,8,0.0,0.0,1,0,0,0.0,~
172,Reece,James,DEF,CHE,~,"James (DEF, ~)",5,4,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.5333333333333332,0.699205898780101,1.5,0.5,1.25,0.75,0.82915619758885,4,0.0,-1,0.0,0,0.0,0.0,1,0,0,0.0,~
178,Marc,Guiu Paz,FWD,CHE,~,"Marc Guiu (FWD, ~)",1,1,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0666666666666666,0.1244444444444444,0.2494438257849294,1.0,0.0,1.0,0.0,0.0,4,0.0,0,0.0,8,0.0,0.0,1,0,0,0.0,~
150,Andrey,Nascimento dos Santos,MID,CHE,~,"Andrey Santos (MID, ~)",0,0,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0.0,0,0.0,8,0.0,0.0,1,0,0,0.0,~
151,Ângelo Gabriel,Borges Damaceno,MID,CHE,~,"Ângelo (MID, ~)",0,0,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0.0,0,0.0,8,0.0,0.0,1,0,0,0.0,~
154,Lucas,Bergström,GKP,CHE,~,"Bergström (GKP, ~)",0,0,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0.0,-1,0.0,0,0.0,0.0,1,0,0,0.0,~
155,Marcus,Bettinelli,GKP,CHE,~,"Bettinelli (GKP, ~)",0,0,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0.0,-1,0.0,0,0.0,0.0,1,0,0,0.0,~
158,Cesare,Casadei,MID,CHE,~,"Casadei (MID, ~)",0,0,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0.0,0,0.0,8,0.0,0.0,1,0,0,0.0,~
160,Ben,Chilwell,DEF,CHE,~,"Chilwell (DEF, ~)",0,0,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0.0,-1,0.0,0,0.0,0.0,1,0,0,0.0,~
161,Carney,Chukwuemeka,MID,CHE,~,"Chukwuemeka (MID, ~)",0,0,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0.0,0,0.0,8,0.0,0.0,1,0,0,0.0,~
164,David Datro,Fofana,FWD,CHE,~,"D.D.Fofana (FWD, ~)",0,0,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0.0,0,0.0,8,0.0,0.0,1,0,0,0.0,~
165,Deivid Washington,de Souza Eugênio,FWD,CHE,~,"Deivid (FWD, ~)",0,0,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0.0,0,0.0,8,0.0,0.0,1,0,0,0.0,~
169,Conor,Gallagher,MID,CHE,~,"Gallagher (MID, ~)",0,0,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0.0,0,0.0,8,0.0,0.0,1,0,0,0.0,~
170,Alfie,Gilchrist,DEF,CHE,~,"Gilchrist (DEF, ~)",0,0,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0.0,-1,0.0,0,0.0,0.0,1,0,0,0.0,~
173,Omari,Kellyman,MID,CHE,~,"Kellyman (MID, ~)",0,0,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0.0,0,0.0,8,0.0,0.0,1,0,0,0.0,~
175,Romelu,Lukaku Bolingoli,FWD,CHE,~,"Lukaku (FWD, ~)",0,0,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0.0,0,0.0,8,0.0,0.0,1,0,0,0.0,~
176,Malang,Sarr,DEF,CHE,~,"M.Sarr (DEF, ~)",0,0,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0.0,-1,0.0,0,0.0,0.0,1,0,0,0.0,~
183,Đorđe,Petrović,GKP,CHE,~,"Petrović (GKP, ~)",0,0,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0.0,-1,0.0,0,0.0,0.0,1,0,0,0.0,~
575,Caleb,Wiley,DEF,CHE,~,"Wiley (DEF, ~)",0,0,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0.0,-1,0.0,0,0.0,0.0,1,0,0,0.0,~
211,Daniel,Muñoz,DEF,CRY,4↑,"Muñoz (DEF, 4↑)",50,15,0,6.5,2.5,6.25,2.75,3.561951712193752,1.0,0.0,3.333333333333333,2.5333333333333328,2.981423969999719,1.0,0.0,3.333333333333333,2.5333333333333328,2.981423969999719,-3,1.0,-5,1.0,0,0.0,1.0,1,1,1,0.0,~
650,Maxence,Lacroix,DEF,CRY,4↑,"Lacroix (DEF, 4↑)",38,12,3,4.5,3.0,4.5,3.0,3.0413812651491097,2.0,2.0,2.533333333333333,2.1777777777777776,2.55255862921022,2.0,1.5,3.1666666666666665,2.194444444444444,2.4776781245530843,-3,1.3333333333333337,-5,0.8888888888888888,0,0.0,1.11111111111,1,2,2,0.88888888889,~
201,Dean,Henderson,GKP,CRY,2↓,"Henderson (GKP, 2↓)",53,15,0,4.5,2.5,4.25,2.75,2.7726341266023544,2.0,1.0,3.533333333333333,2.311111111111111,2.704728370013439,2.0,1.0,3.533333333333333,2.311111111111111,2.704728370013439,-3,1.6666666666666667,-5,1.4444444444444444,0,0.0,1.55555555556,1,2,2,0.44444444444,~
207,Jean-Philippe,Mateta,FWD,CRY,~,"Mateta (FWD, ~)",52,15,0,3.5,1.5,4.25,2.25,2.48746859276655,2.0,1.0,3.466666666666667,2.684444444444445,3.403266404826725,2.0,1.0,3.466666666666667,2.684444444444445,3.403266404826725,-3,1.6666666666666667,0,0.0,-6,1.3333333333333337,1.5,1,1,1,-0.5,~
585,Ismaïla,Sarr,MID,CRY,~,"I.Sarr (MID, ~)",37,15,0,2.0,0.0,4.75,4.125,4.763139720814412,2.0,1.0,2.466666666666667,1.6800000000000002,2.9408993333483697,2.0,1.0,2.466666666666667,1.6800000000000002,2.9408993333483697,-3,1.6666666666666667,0,0.0,-6,1.3333333333333337,1.5,1,17,17,15.5,6↑
203,Will,Hughes,MID,CRY,5↑,"Hughes (MID, 5↑)",26,13,2,2.0,0.0,4.25,3.375,3.897114317029974,1.0,1.0,1.7333333333333334,1.448888888888889,2.619584360585133,2.0,1.0,2.0,1.3846153846153846,2.7174648819470297,-3,0.6666666666666667,0,0.0,-6,0.3333333333333333,0.5,1,3,3,2.5,2↑
200,Marc,Guéhi,DEF,CRY,1↓,"Guéhi (DEF, 1↓)",48,15,0,2.0,1.0,2.75,1.75,2.0463381929681126,2.0,1.0,3.2,2.4,2.712931993250108,2.0,1.0,3.2,2.4,2.712931993250108,-3,1.6666666666666667,-5,1.4444444444444444,0,0.0,1.55555555556,1,-1,-1,-2.55555555556,2↓
199,Eberechi,Eze,MID,CRY,~,"Eze (MID, ~)",41,12,3,2.0,1.0,2.5,1.75,2.179449471770337,2.0,0.0,2.7333333333333334,1.875555555555556,2.594010194445829,2.0,0.0,3.4166666666666665,1.9583333333333333,2.4650332429581736,-3,2.0,0,0.0,-6,2.0,2.0,1,1,1,-1.0,~
159,Trevoh,Chalobah,DEF,CRY,~,"Chalobah (DEF, ~)",29,9,6,1.5,1.0,2.25,1.875,2.277608394786075,1.0,1.0,1.9333333333333331,2.053333333333333,2.6699979192667715,2.0,1.0,3.2222222222222223,2.518518518518518,2.779999111821512,-3,0.6666666666666667,-5,0.4444444444444444,0,0.0,0.55555555556,1,9,9,8.44444444444,5↑
645,Justin,Devenny,MID,CRY,~,"Devenny (MID, ~)",13,5,10,1.0,0.0,2.75,2.625,3.031088913245535,0.0,0.0,0.8666666666666667,1.1555555555555557,1.995550606279435,1.0,0.0,2.6,2.16,2.727636339397172,-3,0.0,0,0.0,-6,0.0,0.0,1,1,1,1.0,~
210,Tyrick,Mitchell,DEF,CRY,~,"Mitchell (DEF, ~)",34,15,0,1.0,0.5,2.0,2.0,2.345207879911715,1.0,0.0,2.2666666666666666,1.7244444444444442,2.0483055327649624,1.0,0.0,2.2666666666666666,1.7244444444444442,2.0483055327649624,-3,1.0,-5,1.0,0,0.0,1.0,1,11,11,10.0,5↑
206,Jefferson,Lerma Solís,MID,CRY,~,"Lerma (MID, ~)",14,11,4,1.0,0.0,1.25,0.375,0.4330127018922193,1.0,0.0,0.9333333333333332,0.4977777777777777,0.6798692684790381,1.0,0.0,1.2727272727272727,0.396694214876033,0.4453617714151233,-3,1.0,0,0.0,-6,1.0,1.0,1,2,2,1.0,~
11,Eddie,Nketiah,FWD,CRY,~,"Nketiah (FWD, ~)",14,10,5,0.5,0.5,0.5,0.5,0.5,1.0,1.0,0.9333333333333332,0.7466666666666667,0.8537498983243798,1.5,0.5,1.4,0.6,0.66332495807108,-3,0.6666666666666667,0,0.0,-6,0.3333333333333333,0.5,1,4,4,3.5,3↑
214,Jeffrey,Schlupp,MID,CRY,~,"Schlupp (MID, ~)",10,10,5,0.5,0.5,0.5,0.5,0.5,1.0,0.0,0.6666666666666666,0.4444444444444446,0.4714045207910317,1.0,0.0,1.0,0.0,0.0,-3,1.0,0,0.0,-6,1.0,1.0,1,0,0,-1.0,~
194,Chris,Richards,DEF,CRY,~,"C.Richards (DEF, ~)",11,6,9,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.7333333333333333,0.9777777777777774,1.5260697523012794,1.0,0.5,1.8333333333333333,1.4444444444444444,1.9507833184532708,-3,0.0,-5,0.0,0,0.0,0.0,1,0,0,0.0,~
193,Cheick,Doucouré,MID,CRY,~,"C.Doucouré (MID, ~)",10,7,8,0.0,0.0,0.5,0.75,0.8660254037844386,0.0,0.0,0.6666666666666666,0.7999999999999997,1.07496769977314,1.0,0.0,1.4285714285714286,0.8979591836734695,1.178030178747903,-3,0.0,0,0.0,-6,0.0,0.0,1,1,1,1.0,~
196,Nathaniel,Clyne,DEF,CRY,~,"Clyne (DEF, ~)",13,6,9,0.0,0.0,0.25,0.375,0.4330127018922193,0.0,0.0,0.8666666666666667,1.04,1.5434449203720295,1.5,0.5,2.1666666666666665,1.2777777777777777,1.7716909687891085,-3,0.0,-5,0.0,0,0.0,0.0,1,1,1,1.0,~
216,Adam,Wharton,MID,CRY,~,"Wharton (MID, ~)",15,8,7,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.9333333333333332,1.0327955589886444,2.0,0.0,1.875,0.4375,0.5994789404140899,-3,0.6666666666666667,0,0.0,-6,0.3333333333333333,0.5,1,0,0,-0.5,~
205,Daichi,Kamada,MID,CRY,~,"Kamada (MID, ~)",14,11,4,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.9333333333333332,0.7555555555555556,0.9977753031397176,1.0,0.0,1.2727272727272727,0.7107438016528925,0.9620913858416692,-3,0.6666666666666667,0,0.0,-6,0.3333333333333333,0.5,1,1,1,0.5,~
646,Asher,Agbinone,MID,CRY,~,"Agbinone (MID, ~)",2,2,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1333333333333333,0.2311111111111111,0.3399346342395189,1.0,0.0,1.0,0.0,0.0,-3,0.0,0,0.0,-6,0.0,0.0,1,0,0,0.0,~
195,Chadi,Riad Dnanou,DEF,CRY,~,"Chadi Riad (DEF, ~)",1,1,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0666666666666666,0.1244444444444444,0.2494438257849294,1.0,0.0,1.0,0.0,0.0,-3,0.0,-5,0.0,0,0.0,0.0,1,0,0,0.0,~
666,Caleb,Kporha,DEF,CRY,~,"Kporha (DEF, ~)",1,1,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0666666666666666,0.1244444444444444,0.2494438257849294,1.0,0.0,1.0,0.0,0.0,-3,0.0,-5,0.0,0,0.0,0.0,1,0,0,0.0,~
190,Naouirou,Ahamada,MID,CRY,~,"Ahamada (MID, ~)",0,0,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3,0.0,0,0.0,-6,0.0,0.0,1,0,0,0.0,~
197,Malcolm,Ebiowei,MID,CRY,~,"Ebiowei (MID, ~)",0,0,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3,0.0,0,0.0,-6,0.0,0.0,1,0,0,0.0,~
202,Rob,Holding,DEF,CRY,~,"Holding (DEF, ~)",0,0,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3,0.0,-5,0.0,0,0.0,0.0,1,0,0,0.0,~
208,Matheus,França de Oliveira,MID,CRY,~,"M.França (MID, ~)",0,0,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3,0.0,0,0.0,-6,0.0,0.0,1,0,0,0.0,~
209,Remi,Matthews,GKP,CRY,~,"Matthews (GKP, ~)",0,0,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3,0.0,-5,0.0,0,0.0,0.0,1,0,0,0.0,~
212,David,Ozoh,MID,CRY,~,"Ozoh (MID, ~)",0,0,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3,0.0,0,0.0,-6,0.0,0.0,1,0,0,0.0,~
213,Jesurun,Rak-Sakyi,MID,CRY,~,"Rak-Sakyi (MID, ~)",0,0,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3,0.0,0,0.0,-6,0.0,0.0,1,0,0,0.0,~
215,Joel,Ward,DEF,CRY,~,"Ward (DEF, ~)",0,0,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3,0.0,-5,0.0,0,0.0,0.0,1,0,0,0.0,~
