id,1st_name,2nd_name,position,team,prvGWsPtsTrend,web_name,tot_pts,fixtures_played,fixtures_not_played,std_form,form,MeanAbsDev(form),med_form,MedAbsDev(form),std_pts/fixture,avg_pts/fixture,MeanAbsDev(pts/fixture),med_pts/fixture,MedAbsDev(pts/fixture),std_pts/fixture_played,avg_pts/fixture_played,MeanAbsDev(pts/fixture_played),med_pts/fixture_played,MedAbsDev(pts/fixture_played),xPts,fplAdv_nxtGWs,^fplAdv*xPts,defAdv_nxtGWs,^defAdv*xPts,attAdv_nxtGWs,^attAdv*xPts,^avgAdv*xPts,#OfMatches_nxtGWs,gw9Pts,tot_aPts,(tot_aPts)-(^avgAdv*xPts),nxtGWsPtsTrend
262,Nathan,Broadhead,MID,IPS,~,"Broadhead (MID, ~)",0,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3,0.0,0,0.0,-1,0.0,0.0,1,0,0,0.0,~
273,Cameron,Humphreys,MID,IPS,~,"Humphreys (MID, ~)",0,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3,0.0,0,0.0,-1,0.0,0.0,1,0,0,0.0,~
276,Freddie,Ladapo,FWD,IPS,~,"Ladapo (FWD, ~)",0,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3,0.0,0,0.0,-1,0.0,0.0,1,0,0,0.0,~
279,Corrie,Ndaba,DEF,IPS,~,"Ndaba (DEF, ~)",0,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3,0.0,-6,0.0,0,0.0,0.0,1,0,0,0.0,~
280,Cieran,Slicker,GKP,IPS,~,"Slicker (GKP, ~)",0,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3,0.0,-6,0.0,0,0.0,0.0,1,0,0,0.0,~
583,Conor,Townsend,DEF,IPS,~,"Townsend (DEF, ~)",0,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3,0.0,-6,0.0,0,0.0,0.0,1,1,1,1.0,~
295,James,Justin,DEF,LEI,5↓,"Justin (DEF, 5↓)",30,8,0,4.784233364802441,7.666666666666667,4.444444444444444,10.0,2.0,4.235268586524354,3.75,3.625,1.5,0.5,4.235268586524354,3.75,3.625,1.5,0.5,6.1706331226,-3,1.25683661042,1,1.28925839569,0,0.0,1.27304750305,1,1,1,-0.2730475030499999,~
117,Facundo,Buonanotte,MID,LEI,~,"Buonanotte (MID, ~)",34,7,1,2.943920288775949,7.0,2.6666666666666665,6.0,2.0,3.418698582794336,4.25,2.75,4.5,2.0,3.226168511610347,4.857142857142857,2.4489795918367347,5.0,1.0,5.94959346906,-3,3.74619349229,0,0.0,-5,3.68134992174,3.71377170702,1,2,2,-1.7137717070199998,2↓
293,Mads,Hermansen,GKP,LEI,2↓,"Hermansen (GKP, 2↓)",24,8,0,1.247219128924647,4.333333333333333,1.111111111111111,4.0,1.0,1.4142135623730951,3.0,1.0,3.0,1.0,1.4142135623730951,3.0,1.0,3.0,1.0,3.82404531833,-3,2.51367322083,1,2.57851679139,0,0.0,2.54609500611,1,1,1,-1.5460950061099998,1↓
306,Jamie,Vardy,FWD,LEI,3↑,"Vardy (FWD, 3↑)",30,8,0,2.160246899469287,3.0,2.0,2.0,1.0,2.8613807855648994,3.75,2.6875,2.0,1.0,2.8613807855648994,3.75,2.6875,2.0,1.0,3.28647450844,-3,1.65957125458,0,0.0,-5,1.62714946931,1.64336036194,1,8,8,6.35663963806,4↑
192,Jordan,Ayew,MID,LEI,3↑,"J.Ayew (MID, 3↑)",15,8,0,2.160246899469287,3.0,2.0,2.0,1.0,1.6909686573085854,1.875,1.125,1.5,0.5,1.6909686573085854,1.875,1.125,1.5,0.5,2.57028823734,-3,1.25683661042,0,0.0,-5,1.24062571778,1.2487311641,1,0,0,-1.2487311641,1↓
301,Caleb,Okoli,DEF,LEI,3↓,"Okoli (DEF, 3↓)",12,6,2,2.8284271247461903,3.0,2.6666666666666665,1.0,0.0,2.179449471770337,1.5,1.5,1.0,1.0,2.309401076758503,2.0,1.6666666666666667,1.0,0.5,2.42705098312,-3,0.80546928833,1,0.87031285889,0,0.0,0.83789107361,1,1,1,0.16210892638999996,~
298,Stephy,Mavididi,MID,LEI,4↓,"Mavididi (MID, 4↓)",27,8,0,0.4714045207910317,2.333333333333333,0.4444444444444445,2.0,0.0,3.119995993587171,3.375,2.5625,2.0,1.0,3.119995993587171,3.375,2.5625,2.0,1.0,2.73121459505,-3,1.65957125458,0,0.0,-5,1.62714946931,1.64336036194,1,1,1,-0.6433603619399999,~
291,Wout,Faes,DEF,LEI,2↓,"Faes (DEF, 2↓)",19,8,0,2.6246692913372702,2.333333333333333,2.4444444444444446,1.0,1.0,2.446298223847616,2.375,2.0625,1.0,0.5,2.446298223847616,2.375,2.0625,1.0,0.5,2.3492485838,-3,0.82978562729,1,0.86220741257,0,0.0,0.84599651993,1,1,1,0.15400348006999998,~
300,Wilfred,Ndidi,MID,LEI,~,"Ndidi (MID, ~)",25,8,0,0.0,2.0,0.0,2.0,0.0,2.0879116360612584,3.125,1.6875,2.0,0.0,2.0879116360612584,3.125,1.6875,2.0,0.0,2.42971176266,-3,1.7082039325,0,0.0,-5,1.7082039325,1.7082039325,1,2,2,0.2917960675,~
570,Abdul,Fatawu,MID,LEI,3↑,"A.Fatawu (MID, 3↑)",20,8,0,1.4142135623730951,2.0,1.3333333333333333,1.0,0.0,2.29128784747792,2.5,1.75,1.5,0.5,2.29128784747792,2.5,1.75,1.5,0.5,2.19098300563,-3,1.25683661042,0,0.0,-5,1.24062571778,1.2487311641,1,2,2,0.7512688358999999,~
296,Victor,Kristiansen,DEF,LEI,3↓,"Kristiansen (DEF, 3↓)",12,8,0,2.8284271247461903,2.0,2.6666666666666665,0.0,0.0,1.8708286933869709,1.5,1.375,1.0,1.0,1.8708286933869709,1.5,1.375,1.0,1.0,1.80901699437,-3,0.80546928833,1,0.87031285889,0,0.0,0.83789107361,1,0,0,-0.83789107361,~
309,Harry,Winks,MID,LEI,1↑,"Winks (MID, 1↑)",14,7,1,1.247219128924647,1.6666666666666667,1.111111111111111,2.0,1.0,0.82915619758885,1.75,0.625,2.0,0.0,0.5345224838248488,2.0,0.2857142857142857,2.0,0.0,1.6984971676,-3,1.7082039325,0,0.0,-5,1.7082039325,1.7082039325,1,4,4,2.2917960675,2↑
501,Oliver,Skipp,MID,LEI,~,"Skipp (MID, ~)",9,6,2,0.9428090415820634,1.6666666666666667,0.888888888888889,1.0,0.0,0.927024810886958,1.125,0.6875,1.0,0.5,0.7637626158259734,1.5,0.6666666666666666,1.0,0.0,1.45976841057,-3,0.82978562729,0,0.0,-5,0.81357473465,0.82168018097,1,0,0,-0.82168018097,~
290,Bobby,De Cordova-Reid,MID,LEI,~,"De Cordova-Reid (MID, ~)",8,6,2,0.0,1.0,0.0,1.0,0.0,0.7071067811865476,1.0,0.5,1.0,0.5,0.4714045207910317,1.3333333333333333,0.4444444444444443,1.0,0.0,1.0,-3,0.82978562729,0,0.0,-5,0.81357473465,0.82168018097,1,0,0,-0.82168018097,~
635,Bilal,El Khannouss,MID,LEI,1↑,"El Khannouss (MID, 1↑)",5,4,4,0.816496580927726,1.0,0.6666666666666666,1.0,1.0,0.6959705453537527,0.625,0.625,0.5,0.5,0.4330127018922193,1.25,0.375,1.0,0.0,0.85676274578,-3,0.40273464417,0,0.0,-5,0.38652375153,0.39462919785,1,1,1,0.6053708021499999,~
198,Odsonne,Edouard,FWD,LEI,~,"Edouard (FWD, ~)",6,5,3,0.4714045207910317,0.6666666666666666,0.4444444444444445,1.0,0.0,0.6614378277661477,0.75,0.5625,1.0,0.5,0.4000000000000001,1.2,0.3199999999999999,1.0,0.0,0.6984971676,-3,0.82978562729,0,0.0,-5,0.81357473465,0.82168018097,1,0,0,-0.82168018097,~
299,Kasey,McAteer,MID,LEI,~,"McAteer (MID, ~)",3,3,5,0.0,0.0,0.0,0.0,0.0,0.4841229182759271,0.375,0.46875,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.14323725422,-3,0.0,0,0.0,-5,0.0,0.0,1,0,0,0.0,~
307,Jannik,Vestergaard,DEF,LEI,~,"Vestergaard (DEF, ~)",2,2,6,0.0,0.0,0.0,0.0,0.0,0.6614378277661477,0.25,0.4375,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.09549150281,-3,0.0,1,0.0,0,0.0,0.0,1,0,0,0.0,~
285,Boubakary,Soumaré,MID,LEI,~,"B.Soumaré (MID, ~)",1,2,6,0.0,0.0,0.0,0.0,0.0,0.3307189138830738,0.125,0.21875,0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.04774575141,-3,0.0,0,0.0,-5,0.0,0.0,1,0,0,0.0,~
287,Hamza,Choudhury,MID,LEI,~,"Choudhury (MID, ~)",1,1,7,0.0,0.0,0.0,0.0,0.0,0.3307189138830738,0.125,0.21875,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.04774575141,-3,0.0,0,0.0,-5,0.0,0.0,1,0,0,0.0,~
286,Tom,Cannon,FWD,LEI,~,"Cannon (FWD, ~)",0,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3,0.0,0,0.0,-5,0.0,0.0,1,0,0,0.0,~
288,Conor,Coady,DEF,LEI,~,"Coady (DEF, ~)",0,1,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3,0.0,1,0.0,0,0.0,0.0,1,0,0,0.0,~
289,Patson,Daka,FWD,LEI,~,"Daka (FWD, ~)",0,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3,0.0,0,0.0,-5,0.0,0.0,1,0,0,0.0,~
292,Michael,Golding,MID,LEI,~,"Golding (MID, ~)",0,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3,0.0,0,0.0,-5,0.0,0.0,1,0,0,0.0,~
294,Daniel,Iversen,GKP,LEI,~,"Iversen (GKP, ~)",0,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3,0.0,1,0.0,0,0.0,0.0,1,0,0,0.0,~
297,Wanya,Marçal-Madivádua,MID,LEI,~,"Marcal (MID, ~)",0,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3,0.0,0,0.0,-5,0.0,0.0,1,0,0,0.0,~
302,Ricardo,Barbosa Pereira,DEF,LEI,~,"Ricardo (DEF, ~)",0,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3,0.0,1,0.0,0,0.0,0.0,1,0,0,0.0,~
303,Harry,Souttar,DEF,LEI,~,"Souttar (DEF, ~)",0,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3,0.0,1,0.0,0,0.0,0.0,1,0,0,0.0,~
304,Jakub,Stolarczyk,GKP,LEI,~,"Stolarczyk (GKP, ~)",0,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3,0.0,1,0.0,0,0.0,0.0,1,0,0,0.0,~
305,Luke,Thomas,DEF,LEI,~,"Thomas (DEF, ~)",0,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3,0.0,1,0.0,0,0.0,0.0,1,0,0,0.0,~
308,Danny,Ward,GKP,LEI,~,"Ward (GKP, ~)",0,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3,0.0,1,0.0,0,0.0,0.0,1,0,0,0.0,~
606,Will,Alves,MID,LEI,~,"Alves (MID, ~)",0,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3,0.0,0,0.0,-5,0.0,0.0,1,0,0,0.0,~
616,Ben,Nelson,DEF,LEI,~,"Nelson (DEF, ~)",0,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3,0.0,1,0.0,0,0.0,0.0,1,0,0,0.0,~
328,Mohamed,Salah,MID,LIV,4↑,"M.Salah (MID, 4↑)",74,8,0,3.858612300930075,8.333333333333334,3.555555555555556,10.0,2.0,4.9180788932265,9.25,4.1875,10.0,4.0,4.9180788932265,9.25,4.1875,10.0,4.0,8.68346884365,2,8.67070680361,0,0.0,3,8.73555037416,8.70312858889,1,10,10,1.2968714111100006,1↑
317,Diogo,Teixeira da Silva,MID,LIV,4↓,"Diogo J. (MID, 4↓)",35,7,1,3.299831645537222,5.666666666666667,3.1111111111111107,8.0,0.0,3.276335605520289,4.375,3.125,4.5,3.5,3.0237157840738176,5.0,2.857142857142857,6.0,2.0,5.17329390214,2,3.9569350966,0,0.0,3,4.01367322083,3.98530415872,1,0,0,-3.98530415872,3↓
324,Curtis,Jones,MID,LIV,6↑,"Jones (MID, 6↑)",19,5,3,5.2493385826745405,5.666666666666667,4.888888888888889,3.0,2.0,4.121210380458634,2.375,2.8125,1.0,1.0,4.66476151587624,3.8,3.68,1.0,0.0,4.40936187964,2,0.88652375153,0,0.0,3,0.90273464417,0.89462919785,1,2,2,1.10537080215,1↑
326,Ibrahima,Konaté,DEF,LIV,4↓,"Konaté (DEF, 4↓)",38,8,0,2.6246692913372702,4.666666666666667,2.444444444444444,6.0,1.0,2.7271780286589284,4.75,2.5625,6.0,1.5,2.7271780286589284,4.75,2.5625,6.0,1.5,4.6984971676,2,5.17324447542,2,5.17324447542,0,0.0,5.17324447542,1,1,1,-4.17324447542,3↓
339,Virgil,van Dijk,DEF,LIV,3↓,"Virgil (DEF, 3↓)",38,8,0,2.8284271247461903,4.0,2.6666666666666665,2.0,0.0,2.277608394786075,4.75,2.0625,5.5,2.0,2.277608394786075,4.75,2.0625,5.5,2.0,4.28647450844,2,4.76240438493,2,4.76240438493,0,0.0,4.76240438493,1,7,7,2.23759561507,2↑
310,Alisson,Ramses Becker,GKP,LIV,3↓,"A.Becker (GKP, 3↓)",35,6,2,4.320493798938574,4.0,4.0,2.0,2.0,3.603383826349893,4.375,3.375,4.0,3.5,2.9674156357941426,5.833333333333333,2.555555555555556,6.5,2.5,4.14323725422,2,3.52988411347,2,3.52988411347,0,0.0,3.52988411347,1,0,0,-3.52988411347,3↓
311,Trent,Alexander-Arnold,DEF,LIV,4↓,"Alexander-Arnold (DEF, 4↓)",43,8,0,3.091206165165235,3.6666666666666665,2.888888888888889,2.0,1.0,3.461845606031557,5.375,3.03125,6.0,3.0,3.461845606031557,5.375,3.03125,6.0,3.0,4.31919193589,2,5.22187715333,2,5.22187715333,0,0.0,5.22187715333,1,1,1,-4.22187715333,3↓
323,Ryan,Gravenberch,MID,LIV,~,"Gravenberch (MID, ~)",20,8,0,0.4714045207910317,2.6666666666666665,0.4444444444444445,3.0,0.0,0.7071067811865476,2.5,0.625,3.0,0.0,0.7071067811865476,2.5,0.625,3.0,0.0,2.60300566479,2,2.56230589875,0,0.0,3,2.56230589875,2.56230589875,1,2,2,-0.56230589875,~
321,Cody,Gakpo,FWD,LIV,~,"Gakpo (FWD, ~)",11,8,0,1.247219128924647,2.333333333333333,1.1111111111111112,2.0,1.0,1.1110243021644486,1.375,0.8125,1.0,0.0,1.1110243021644486,1.375,0.8125,1.0,0.0,1.96728257255,2,0.85410196625,0,0.0,3,0.85410196625,0.85410196625,1,1,1,0.14589803375,~
337,Konstantinos,Tsimikas,DEF,LIV,2↓,"Tsimikas (DEF, 2↓)",9,4,4,2.8284271247461903,2.0,2.6666666666666665,0.0,0.0,1.899835519196333,1.125,1.21875,0.5,0.5,2.165063509461097,2.25,1.875,1.0,0.0,1.66577974016,2,0.44326187576,2,0.44326187576,0,0.0,0.44326187576,1,1,1,0.55673812424,~
335,Andrew,Robertson,DEF,LIV,~,"Robertson (DEF, ~)",30,8,0,0.4714045207910317,1.6666666666666667,0.4444444444444444,2.0,0.0,2.277608394786075,3.75,2.25,4.0,2.0,2.277608394786075,3.75,2.25,4.0,2.0,2.4624291901,2,3.48125143556,2,3.48125143556,0,0.0,3.48125143556,1,1,1,-2.48125143556,2↓
327,Luis,Díaz,MID,LIV,4↓,"Luis Díaz (MID, 4↓)",55,8,0,0.4714045207910317,1.3333333333333333,0.4444444444444444,1.0,0.0,6.352902879786531,6.875,6.09375,3.0,2.0,6.352902879786531,6.875,6.09375,3.0,2.0,3.45006164568,2,2.62714946931,0,0.0,3,2.65957125458,2.64336036194,1,5,5,2.35663963806,2↑
336,Dominik,Szoboszlai,MID,LIV,1↓,"Szoboszlai (MID, 1↓)",23,8,0,0.4714045207910317,1.3333333333333333,0.4444444444444444,1.0,0.0,2.2043990110685496,2.875,1.84375,2.0,1.0,2.2043990110685496,2.875,1.84375,2.0,1.0,1.92219760068,2,1.74062571778,0,0.0,3,1.75683661042,1.7487311641,1,1,1,-0.7487311641000001,~
329,Alexis,Mac Allister,MID,LIV,2↓,"Mac Allister (MID, 2↓)",15,8,0,0.9428090415820634,0.6666666666666666,0.8888888888888888,0.0,0.0,1.2686114456365274,1.875,1.15625,2.5,0.5,1.2686114456365274,1.875,1.15625,2.5,0.5,1.12820893026,2,2.15146580826,0,0.0,3,2.15957125458,2.15551853142,1,1,1,-1.1555185314199998,1↓
325,Caoimhin,Kelleher,GKP,LIV,~,"Kelleher (GKP, ~)",11,2,6,0.9428090415820634,0.6666666666666666,0.888888888888889,0.0,0.0,2.9553976043842223,1.375,2.0625,0.0,0.0,3.5,5.5,3.5,5.5,3.5,0.93722592464,2,0.0,2,0.0,0,0.0,0.0,1,1,1,1.0,~
322,Joe,Gomez,DEF,LIV,~,"Gomez (DEF, ~)",2,2,6,0.4714045207910317,0.6666666666666666,0.4444444444444445,1.0,0.0,0.4330127018922193,0.25,0.375,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.50751416198,2,0.0,2,0.0,0,0.0,0.0,1,0,0,0.0,~
316,Darwin,Núñez Ribeiro,FWD,LIV,1↓,"Darwin (FWD, 1↓)",10,5,3,0.4714045207910317,0.3333333333333333,0.4444444444444445,0.0,0.0,1.854049621773916,1.25,1.1875,1.0,0.5,2.0,2.0,1.6,1.0,0.0,0.68346884365,2,0.87031285889,0,0.0,3,0.87841830521,0.87436558205,1,4,4,3.1256344179499997,3↑
320,Endo,Wataru,MID,LIV,~,"Endo (MID, ~)",2,2,6,0.4714045207910317,0.3333333333333333,0.4444444444444444,0.0,0.0,0.4330127018922193,0.25,0.375,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.3015028324,2,0.0,0,0.0,3,0.0,0.0,1,1,1,1.0,~
660,Vítezslav,Jaros,GKP,LIV,~,"Jaros (GKP, ~)",1,1,7,0.4714045207910317,0.3333333333333333,0.4444444444444444,0.0,0.0,0.3307189138830738,0.125,0.21875,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.25375708099,2,0.0,2,0.0,0,0.0,0.0,1,0,0,0.0,~
313,Conor,Bradley,DEF,LIV,~,"Bradley (DEF, ~)",4,4,4,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.0,1.0,0.0,1.0,0.0,0.19098300563,2,0.44326187576,2,0.44326187576,0,0.0,0.44326187576,1,0,0,-0.44326187576,~
319,Harvey,Elliott,MID,LIV,~,"Elliott (MID, ~)",1,1,7,0.0,0.0,0.0,0.0,0.0,0.3307189138830738,0.125,0.21875,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.04774575141,2,0.0,0,0.0,3,0.0,0.0,1,0,0,0.0,~
333,Jarell,Quansah,DEF,LIV,~,"Quansah (DEF, ~)",1,1,7,0.0,0.0,0.0,0.0,0.0,0.3307189138830738,0.125,0.21875,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.04774575141,2,0.0,2,0.0,0,0.0,0.0,1,0,0,0.0,~
636,Federico,Chiesa,MID,LIV,~,"Chiesa (MID, ~)",1,1,7,0.0,0.0,0.0,0.0,0.0,0.3307189138830738,0.125,0.21875,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.04774575141,2,0.0,0,0.0,3,0.0,0.0,1,0,0,0.0,~
312,Stefan,Bajčetić Maquieira,MID,LIV,~,"Bajcetic (MID, ~)",0,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0,0.0,3,0.0,0.0,1,0,0,0.0,~
315,Bobby,Clark,MID,LIV,~,"Clark (MID, ~)",0,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0,0.0,3,0.0,0.0,1,0,0,0.0,~
318,Ben,Doak,MID,LIV,~,"Doak (MID, ~)",0,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0,0.0,3,0.0,0.0,1,0,0,0.0,~
330,James,McConnell,MID,LIV,~,"McConnell (MID, ~)",0,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0,0.0,3,0.0,0.0,1,0,0,0.0,~
331,Tyler,Morton,MID,LIV,~,"Morton (MID, ~)",0,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0,0.0,3,0.0,0.0,1,0,0,0.0,~
332,Nathaniel,Phillips,DEF,LIV,~,"N.Phillips (DEF, ~)",0,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,2,0.0,0,0.0,0.0,1,0,0,0.0,~
334,Rhys,Williams,DEF,LIV,~,"R.Williams (DEF, ~)",0,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,2,0.0,0,0.0,0.0,1,0,0,0.0,~
350,Joško,Gvardiol,DEF,MCI,4↑,"Gvardiol (DEF, 4↑)",33,8,0,4.027681991198191,6.666666666666667,3.777777777777777,9.0,1.0,3.62068708949006,4.125,3.40625,2.0,1.0,3.62068708949006,4.125,3.40625,2.0,1.0,5.69583638807,8,1.83789107361,7,1.82168018097,0,0.0,1.82978562729,1,9,9,7.17021437271,5↑
354,Mateo,Kovačić,MID,MCI,5↓,"Kovačić (MID, 5↓)",38,8,0,6.377042156569663,6.0,6.0,2.0,1.0,5.141740950300783,4.75,4.4375,2.0,1.5,5.141740950300783,4.75,4.4375,2.0,1.5,5.52254248594,8,1.90273464417,0,0.0,7,1.87841830521,1.89057647469,1,2,2,0.10942352530999999,~
346,Jérémy,Doku,MID,MCI,~,"Doku (MID, ~)",21,7,1,2.160246899469287,4.0,2.0,5.0,1.0,1.8666480653835096,2.625,1.53125,2.0,1.0,1.6903085094570331,3.0,1.4285714285714286,2.0,1.0,3.47479673453,8,1.83789107361,0,0.0,7,1.82168018097,1.82978562729,1,0,0,-1.82978562729,2↓
342,Bernardo,Veiga de Carvalho e Silva,MID,MCI,3↓,"Bernardo (MID, 3↓)",27,8,0,1.8856180831641267,3.333333333333333,1.777777777777778,2.0,0.0,2.341874249399399,3.375,2.21875,2.0,1.0,2.341874249399399,3.375,2.21875,2.0,1.0,3.3492485838,8,1.83789107361,0,0.0,7,1.82168018097,1.82978562729,1,3,3,1.17021437271,1↑
362,John,Stones,DEF,MCI,4↑,"Stones (DEF, 4↑)",19,5,3,4.027681991198191,3.333333333333333,3.777777777777777,1.0,1.0,3.314268395890713,2.375,2.8125,1.0,1.0,3.487119154832538,3.8,3.3600000000000003,1.0,0.0,2.96728257255,8,0.98378910736,7,0.96757821472,0,0.0,0.97568366104,1,1,1,0.02431633895999996,~
349,Jack,Grealish,MID,MCI,4↓,"Grealish (MID, 4↓)",15,7,1,2.6246692913372702,3.333333333333333,2.4444444444444446,2.0,1.0,2.0879116360612584,1.875,1.375,1.5,0.5,2.099562636671296,2.142857142857143,1.3877551020408163,2.0,1.0,2.77629956693,8,1.34599651993,0,0.0,7,1.33789107361,1.34194379677,1,0,0,-1.34194379677,1↓
355,Rico,Lewis,DEF,MCI,~,"Lewis (DEF, ~)",23,7,1,0.9428090415820634,2.6666666666666665,0.8888888888888888,2.0,0.0,2.0879116360612584,2.875,1.84375,2.0,1.5,1.905952009160905,3.2857142857142856,1.7551020408163265,2.0,1.0,2.74624291901,8,1.90273464417,7,1.87841830521,0,0.0,1.89057647469,1,6,6,4.1094235253099995,3↑
348,Phil,Foden,MID,MCI,2↑,"Foden (MID, 2↑)",9,5,3,1.247219128924647,2.333333333333333,1.1111111111111112,2.0,1.0,1.2686114456365274,1.125,0.9375,1.0,1.0,1.1661903789690602,1.8,0.9600000000000002,1.0,0.0,1.87179106974,8,0.98378910736,0,0.0,7,0.96757821472,0.97568366104,1,3,3,2.02431633896,2↑
351,Erling,Haaland,FWD,MCI,4↓,"Haaland (FWD, 4↓)",69,8,0,0.0,2.0,0.0,2.0,0.0,6.0608889612003285,8.625,5.375,8.0,6.0,6.0608889612003285,8.625,5.375,8.0,6.0,4.53052482453,8,7.61093857667,0,0.0,7,7.51367322083,7.56230589875,1,6,6,-1.56230589875,1↓
625,Ilkay,Gündogan,MID,MCI,~,"Gündogan (MID, ~)",12,7,1,0.0,2.0,0.0,2.0,0.0,0.7071067811865476,1.5,0.625,2.0,0.0,0.4517539514526256,1.7142857142857142,0.4081632653061224,2.0,0.0,1.80901699437,8,1.7082039325,0,0.0,7,1.7082039325,1.7082039325,1,1,1,-0.7082039325,~
347,Ederson,Santana de Moraes,GKP,MCI,~,"Ederson M. (GKP, ~)",23,8,0,0.9428090415820634,1.3333333333333333,0.888888888888889,2.0,0.0,2.803457686500725,2.875,2.3125,2.0,1.0,2.803457686500725,2.875,2.3125,2.0,1.0,1.92219760068,8,1.83789107361,7,1.82168018097,0,0.0,1.82978562729,1,6,6,4.17021437271,3↑
340,Manuel,Akanji,DEF,MCI,2↓,"Akanji (DEF, 2↓)",16,7,1,0.9428090415820634,1.3333333333333333,0.888888888888889,2.0,0.0,1.6583123951777,2.0,1.0,2.0,0.5,1.577908716741037,2.2857142857142856,1.0612244897959182,2.0,0.0,1.58797734083,8,1.77304750306,7,1.76494205674,0,0.0,1.7689947799,1,6,6,4.2310052201,3↑
